species,origin,plot,pos,id,birth_year,observation_year,distance_A,distance_B,survival,size_tillers,flowering_tillers,spikelets_A,spikelets_B,spikelets_C,notes
FESU,R,123,71,71,2024,2024,1.697,2.384,1,1,0,,,,
FESU,R,123,72,72,2024,2024,1.817,2.514,1,1,0,,,,
FESU,R,123,73,73,2024,2024,2.406,2.083,1,1,0,,,,
FESU,R,123,74,74,2024,2024,2.298,1.792,1,1,0,,,,
FESU,R,123,75,75,2024,2024,2.098,2.339,1,1,0,,,,
FESU,R,123,76,76,2024,2024,2.094,2.334,1,1,0,,,,
FESU,R,123,77,77,2024,2024,2.102,2.331,1,1,0,,,,
FESU,R,123,78,78,2024,2024,2.108,2.327,1,1,0,,,,
FESU,R,123,79,79,2024,2024,2.145,2.344,1,1,0,,,,
FESU,R,123,80,80,2024,2024,1.967,1.461,1,1,0,,,,
FESU,R,123,81,81,2024,2024,1.979,1.473,1,1,0,,,,
FESU,R,123,82,82,2024,2024,1.972,1.458,1,1,0,,,,
FESU,R,123,83,83,2024,2024,2.07,1.47,1,1,0,,,,
FESU,R,123,84,84,2024,2024,2.083,1.474,1,1,0,,,,
FESU,R,123,85,85,2024,2024,2.086,1.471,1,1,0,,,,
FESU,R,123,86,86,2024,2024,2.097,1.463,1,1,0,,,,
FESU,R,123,87,87,2024,2024,2.104,1.472,1,1,0,,,,
FESU,R,123,88,88,2024,2024,2.133,1.494,1,1,0,,,,
FESU,R,123,89,89,2024,2024,2.168,1.477,1,1,0,,,,
FESU,R,123,90,90,2024,2024,2.192,1.49,1,1,0,,,,
FESU,R,124,667,124_667,2017,2024,2.199,2.807,1,1,0,,,,
FESU,R,124,746,124_746,2018,2024,2.192,1.655,1,3,2,15,18,,
FESU,R,124,843,124_843,2019,2024,2.525,2.724,1,3,0,,,,
FESU,R,124,697,124_697,2017,2024,1.809,2.091,1,3,1,7,,,
FESU,R,124,858,124_858,2020,2024,2.225,0.957,0,,,,,,
FESU,R,124,861,124_861,2020,2024,0.498,1.977,0,,,,,,
FESU,R,124,865,124_865,2021,2024,2.061,0.932,1,5,1,11,,,
FESU,R,124,866,124_866,2021,2024,2.846,2.095,1,9,2,18,29,,
FESU,R,124,867,124_867,2021,2024,2.493,2.054,1,3,0,,,,
FESU,R,124,868,124_868,2021,2024,2.441,2.031,0,,,,,,
FESU,R,124,873,124_873,2021,2024,2.121,2.081,1,11,8,26,14,19,
FESU,R,124,881,124_881,2021,2024,2.45,2.453,1,3,0,,,,
FESU,R,124,882,124_882,2021,2024,2.324,1.991,1,3,0,,,,
FESU,R,124,883,124_883,2021,2024,2.594,2.097,1,4,3,14,17,22,
FESU,R,124,887,124_887,2021,2024,2.268,0.486,0,,,,,,
FESU,R,124,889,124_889,2021,2024,1.673,1.215,1,9,2,11,12,,
FESU,O,124,3,124_orig22-3,2022,2024,1.604,1.633,1,20,13,17,28,19,
FESU,O,124,5,124_orig22-5,2022,2024,1.251,2.39,1,4,3,23,25,21,
FESU,O,124,6,124_orig22-6,2022,2024,2.758,1.453,1,3,0,,,,
FESU,O,124,7,124_orig22-7,2022,2024,2.669,1.52,0,,,,,,
FESU,O,124,9,124_orig22-9,2022,2024,1.71,2.625,1,17,12,34,38,29,
FESU,O,124,10,124_orig22-10,2022,2024,2.963,2.857,1,9,4,22,19,24,
FESU,O,124,13,124_orig22-13,2022,2024,2.102,1.853,1,2,0,,,,
FESU,R,124,892,124_892,2022,2024,0.214,2.503,1,1,0,,,,
FESU,R,124,893,124_893,2022,2024,0.15,2.557,1,1,0,,,,
FESU,R,124,894,124_894,2022,2024,0.256,0.421,0,,,,,,
FESU,R,124,895,124_895,2022,2024,0.398,2.345,1,1,0,,,,
FESU,R,124,897,124_897,2022,2024,0.413,2.23,1,4,1,12,,,
FESU,R,124,900,124_900,2022,2024,0.435,2.228,0,,,,,,
FESU,R,124,901,124_901,2022,2024,0.478,2.178,0,,,,,,
FESU,R,124,902,124_902,2022,2024,0.486,2.19,0,,,,,,
FESU,R,124,903,124_903,2022,2024,0.438,1.994,1,1,0,,,,
FESU,R,124,904,124_904,2022,2024,0.543,2.111,1,10,6,23,28,21,
FESU,R,124,905,124_905,2022,2024,0.588,2.048,1,5,0,,,,
FESU,R,124,908,124_908,2022,2024,0.539,2.155,1,1,0,,,,
FESU,R,124,909,124_909,2022,2024,0.513,2.157,1,2,0,,,,
FESU,R,124,910,124_910,2022,2024,0.891,1.768,1,10,6,15,14,18,
FESU,R,124,912,124_912,2022,2024,0.631,1.381,1,11,4,11,11,16,
FESU,R,124,913,124_913,2022,2024,1.369,1.306,1,2,0,,,,
FESU,R,124,917,124_917,2022,2024,1.477,1.189,1,2,0,,,,
FESU,R,124,918,124_918,2022,2024,1.669,1.016,1,9,3,12,7,11,
FESU,R,124,919,124_919,2022,2024,1.575,1.102,1,3,2,6,11,,
FESU,R,124,921,124_921,2022,2024,1.444,0.747,1,1,0,,,,
FESU,R,124,923,124_923,2022,2024,1.464,1.276,1,3,0,,,,
FESU,R,124,924,124_924,2022,2024,1.472,1.267,1,2,0,,,,
FESU,R,124,925,124_925,2022,2024,1.501,1.172,1,1,0,,,,
FESU,R,124,926,124_926,2022,2024,1.433,1.114,1,2,1,10,,,
FESU,R,124,927,124_927,2022,2024,1.355,1.308,1,3,1,12,,,
FESU,R,124,928,124_928,2022,2024,1.774,0.892,1,1,0,,,,
FESU,R,124,929,124_929,2022,2024,1.917,0.756,1,2,0,,,,
FESU,R,124,930,124_930,2022,2024,1.617,1.09,1,1,0,,,,
FESU,R,124,934,124_934,2022,2024,2.42,0.246,1,1,0,,,,
FESU,R,124,935,124_935,2022,2024,2.345,0.365,1,1,0,,,,
FESU,R,124,936,124_936,2022,2024,2.318,0.434,1,1,0,,,,
FESU,R,124,937,124_937,2022,2024,2.308,0.405,1,1,0,,,,
FESU,R,124,938,124_938,2022,2024,2.332,0.405,1,1,0,,,,
FESU,R,124,939,124_939,2022,2024,2.313,0.286,1,1,0,,,,
FESU,R,124,940,124_940,2022,2024,2.342,0.415,1,1,1,14,,,
FESU,R,124,941,124_941,2022,2024,2.323,0.517,1,1,0,,,,
FESU,R,124,942,124_942,2022,2024,2.402,0.453,1,1,0,,,,
FESU,R,124,943,124_943,2022,2024,2.4,0.5,1,1,0,,,,
FESU,R,124,944,124_944,2022,2024,2.472,0.417,1,1,0,,,,
FESU,R,124,946,124_946,2022,2024,2.445,0.496,1,1,0,,,,
FESU,R,124,951,124_951,2022,2024,2.225,0.819,1,1,0,,,,
FESU,R,124,952,124_952,2022,2024,2.247,0.218,1,1,0,,,,
FESU,R,124,953,124_953,2022,2024,2.214,0.998,1,3,0,,,,
FESU,R,124,955,124_955,2022,2024,2.361,1.157,1,2,1,7,,,
FESU,R,124,956,124_956,2022,2024,2.826,1.657,1,1,0,,,,
FESU,R,124,957,124_957,2022,2024,2.827,1.616,1,4,1,18,,,
FESU,R,124,959,124_959,2022,2024,2.571,1.306,1,1,0,,,,
FESU,R,124,960,124_960,2022,2024,2.224,1.324,1,1,0,,,,
FESU,R,124,961,124_961,2022,2024,2.945,1.798,0,,,,,,
FESU,R,124,962,124_962,2022,2024,2.792,1.907,0,,,,,,
FESU,R,124,963,124_963,2022,2024,2.393,1.712,0,,,,,,
FESU,R,124,966,124_966,2022,2024,2.429,1.883,1,1,0,,,,
FESU,R,124,967,124_967,2022,2024,2.505,1.845,1,2,1,22,,,
FESU,R,124,968,124_968,2022,2024,2.308,1.864,1,3,1,13,,,
FESU,R,124,969,124_969,2022,2024,2.152,1.783,1,1,0,,,,
FESU,R,124,970,124_970,2022,2024,2.217,1.832,1,1,0,,,,
FESU,R,124,971,124_971,2022,2024,2.144,1.785,1,6,4,27,17,33,
FESU,R,124,972,124_972,2022,2024,2.011,2.525,0,,,,,,
FESU,R,124,974,124_974,2022,2024,1.819,1.905,1,1,1,,,,
FESU,R,124,976,124_976,2022,2024,2.033,2.518,1,1,0,,,,
FESU,R,124,981,124_981,2022,2024,1.88,2.52,1,7,5,16,20,24,
FESU,R,124,983,983,2023,2024,0.392,2.381,0,,,,,,
FESU,R,124,984,984,2023,2024,0.169,2.544,0,,,,,,
FESU,R,124,985,985,2023,2024,0.399,2.273,0,,,,,,
FESU,R,124,986,986,2023,2024,0.391,2.271,0,,,,,,
FESU,R,124,987,987,2023,2024,0.384,2.268,1,1,0,,,,
FESU,R,124,988,988,2023,2024,0.769,1.873,1,2,0,,,,
FESU,R,124,989,989,2023,2024,0.778,1.886,1,1,0,,,,
FESU,R,124,990,990,2023,2024,1.039,1.591,1,2,1,17,,,
FESU,R,124,991,991,2023,2024,1.045,1.621,1,4,0,,,,
FESU,R,124,992,992,2023,2024,1.039,1.562,1,1,0,,,,
FESU,R,124,993,993,2023,2024,1.056,1.602,0,,,,,,
FESU,R,124,994,994,2023,2024,1.07,1.756,0,,,,,,
FESU,R,124,995,995,2023,2024,1.168,1.755,0,,,,,,
FESU,R,124,996,996,2023,2024,1.115,1.763,1,2,0,,,,
FESU,R,124,997,997,2023,2024,1.102,1.742,0,,,,,,
FESU,R,124,998,998,2023,2024,1.099,1.735,0,,,,,,
FESU,R,124,999,999,2023,2024,1.104,1.686,0,,,,,,
FESU,R,124,1000,1000,2023,2024,1.145,1.644,1,6,2,9,10,,
FESU,R,124,1001,1001,2023,2024,1.182,1.639,1,2,1,7,,,
FESU,R,124,1002,1002,2023,2024,1.213,1.638,1,7,3,13,8,16,
FESU,R,124,1003,1003,2023,2024,1.219,1.666,1,2,0,,,,
FESU,R,124,1004,1004,2023,2024,1.23,1.69,1,2,0,,,,
FESU,R,124,1005,1005,2023,2024,1.158,1.517,1,1,0,,,,
FESU,R,124,1006,1006,2023,2024,1.356,1.441,0,,,,,,
FESU,R,124,1007,1007,2023,2024,1.34,1.398,1,4,0,,,,
FESU,R,124,1008,1008,2023,2024,1.378,1.326,1,1,0,,,,
FESU,R,124,1009,1009,2023,2024,1.428,1.3,0,,,,,,
FESU,R,124,1010,1010,2023,2024,1.43,1.294,0,,,,,,
FESU,R,124,1011,1011,2023,2024,1.424,1.282,1,5,0,,,,
FESU,R,124,1012,1012,2023,2024,1.434,1.264,0,,,,,,
FESU,R,124,1013,1013,2023,2024,1.43,1.27,0,,,,,,
FESU,R,124,1014,1014,2023,2024,1.459,1.258,0,,,,,,
FESU,R,124,1015,1015,2023,2024,1.527,1.271,0,,,,,,
FESU,R,124,1016,1016,2023,2024,1.582,1.202,1,1,0,,,,
FESU,R,124,1017,1017,2023,2024,1.636,1.17,0,,,,,,
FESU,R,124,1,1018,2023,2024,1.234,1.434,0,,,,,,
FESU,R,124,1019,1019,2023,2024,1.285,1.368,1,3,0,,,,
FESU,R,124,1020,1020,2023,2024,1.352,1.321,1,5,0,,,,
FESU,R,124,1021,1021,2023,2024,1.393,1.305,0,,,,,,
FESU,R,124,1022,1022,2023,2024,1.363,1.265,1,4,1,10,,,
FESU,R,124,1023,1023,2023,2024,1.305,1.346,1,1,0,,,,
FESU,R,124,1024,1024,2023,2024,1.383,1.244,0,,,,,,
FESU,R,124,1025,1025,2023,2024,1.408,1.24,1,2,0,,,,
FESU,R,124,1026,1026,2023,2024,1.431,1.24,0,,,,,,
FESU,R,124,1027,1027,2023,2024,1.507,1.211,1,1,0,,,,
FESU,R,124,1028,1028,2023,2024,1.434,1.219,1,1,0,,,,
FESU,R,124,1029,1029,2023,2024,1.303,1.357,0,,,,,,
FESU,R,124,1030,1030,2023,2024,1.302,1.362,0,,,,,,
FESU,R,124,1031,1031,2023,2024,1.351,1.299,0,,,,,,
FESU,R,124,1032,1032,2023,2024,1.712,0.945,1,2,1,13,,,
FESU,R,124,1033,1033,2023,2024,1.756,0.873,1,1,0,,,,
FESU,R,124,1034,1034,2023,2024,1.78,0.859,0,,,,,,
FESU,R,124,1035,1035,2023,2024,1.823,1.091,1,3,0,,,,
FESU,R,124,1036,1036,2023,2024,1.904,1.137,1,1,0,,,,
FESU,R,124,1037,1037,2023,2024,1.959,1.118,1,3,1,3,,,
FESU,R,124,1038,1038,2023,2024,1.68,1.146,0,,,,,,
FESU,R,124,1039,1039,2023,2024,1.687,1.155,1,11,2,12,11,,
FESU,R,124,1040,1040,2023,2024,1.583,1.572,0,,,,,,
FESU,R,124,1041,1041,2023,2024,2.483,0.005,0,,,,,,
FESU,R,124,1042,1042,2023,2024,2.215,1.675,1,1,1,11,,,
FESU,R,124,1043,1043,2023,2024,2.261,1.525,0,,,,,,
FESU,R,124,1044,1044,2023,2024,2.283,1.458,0,,,,,,
FESU,R,124,1045,1045,2023,2024,2.363,1.394,1,1,0,,,,
FESU,R,124,1046,1046,2023,2024,2.395,1.365,1,1,0,,,,
FESU,R,124,1047,1047,2023,2024,2.435,1.41,1,3,0,,,,
FESU,R,124,1048,1048,2023,2024,2.446,1.509,1,1,0,,,,
FESU,R,124,1049,1049,2023,2024,2.435,1.572,1,4,1,9,,,
FESU,R,124,1050,1050,2023,2024,2.42,1.631,0,,,,,,
FESU,R,124,1051,1051,2023,2024,2.489,1.684,0,,,,,,
FESU,R,124,1052,1052,2023,2024,2.752,1.826,1,3,1,15,,,
FESU,R,124,1053,1053,2023,2024,2.783,1.745,0,,,,,,
FESU,R,124,1054,1054,2023,2024,2.446,1.665,1,1,0,,,,
FESU,R,124,1055,1055,2023,2024,3.178,1.888,1,1,0,,,,
FESU,R,124,1056,1056,2023,2024,3.149,2.01,0,,,,,,
FESU,R,124,1057,1057,2023,2024,2.9,2.089,0,,,,,,
FESU,R,124,1058,1058,2023,2024,2.702,2.085,1,1,0,,,,
FESU,R,124,1059,1059,2023,2024,2.293,2.005,1,2,1,11,,,
FESU,R,124,1060,1060,2023,2024,2.3,1.886,1,2,0,,,,
FESU,R,124,1061,1061,2023,2024,2.059,2.303,1,3,1,16,,,
FESU,R,124,1062,1062,2023,2024,1.94,2.366,1,3,0,,,,
FESU,R,124,1063,1063,2023,2024,2.024,2.698,1,12,9,37,19,26,
FESU,R,124,1064,1064,2023,2024,2.088,2.633,1,1,0,,,,
FESU,R,124,1065,1065,2024,2024,0.239,2.099,1,1,0,,,,
FESU,R,124,1066,1066,2024,2024,0.629,2.109,1,1,0,,,,
FESU,R,124,1067,1067,2024,2024,0.678,2.149,1,1,0,,,,
FESU,R,124,1068,1068,2024,2024,0.706,2.16,1,1,0,,,,
FESU,R,124,1069,1069,2024,2024,0.697,2.191,1,1,0,,,,
FESU,R,124,1070,1070,2024,2024,0.707,1.769,1,1,0,,,,
FESU,R,124,1071,1071,2024,2024,0.731,1.653,1,1,0,,,,
FESU,R,124,1072,1072,2024,2024,0.722,1.569,1,1,0,,,,
FESU,R,124,1073,1073,2024,2024,0.988,1.317,1,1,0,,,,
FESU,R,124,1074,1074,2024,2024,1.054,1.287,1,1,0,,,,
FESU,R,124,1075,1075,2024,2024,1.053,1.267,1,1,0,,,,
FESU,R,124,1076,1076,2024,2024,1.079,1.291,1,1,0,,,,
FESU,R,124,1077,1077,2024,2024,1.105,1.248,1,1,0,,,,
FESU,R,124,1078,1078,2024,2024,1.115,1.263,1,1,0,,,,
FESU,R,124,1079,1079,2024,2024,1.126,1.155,1,1,0,,,,
FESU,R,124,1080,1080,2024,2024,1.327,1.075,1,1,0,,,,
FESU,R,124,1081,1081,2024,2024,1.435,0.969,1,1,0,,,,
FESU,R,124,1082,1082,2024,2024,1.428,0.883,1,1,0,,,,
FESU,R,124,1083,1083,2024,2024,1.544,0.777,1,1,0,,,,
FESU,R,124,1084,1084,2024,2024,1.479,0.795,1,1,0,,,,
FESU,R,124,1085,1085,2024,2024,1.444,0.806,1,1,0,,,,
FESU,R,124,1086,1086,2024,2024,1.53,0.78,1,1,0,,,,
FESU,R,124,1087,1087,2024,2024,1.542,0.728,1,1,0,,,,
FESU,R,124,1088,1088,2024,2024,1.547,0.734,1,1,0,,,,
FESU,R,124,1089,1089,2024,2024,1.577,0.698,1,1,0,,,,
FESU,R,124,1090,1090,2024,2024,1.591,0.71,1,1,0,,,,
FESU,R,124,1091,1091,2024,2024,1.661,0.662,1,1,0,,,,
FESU,R,124,1092,1092,2024,2024,1.688,0.675,1,1,0,,,,
FESU,R,124,1093,1093,2024,2024,1.653,0.644,1,1,0,,,,
FESU,R,124,1094,1094,2024,2024,1.768,0.593,1,1,0,,,,
FESU,R,124,1095,1095,2024,2024,1.94,0.744,1,1,0,,,,
FESU,R,124,1096,1096,2024,2024,1.971,0.696,1,1,0,,,,
FESU,R,124,1097,1097,2024,2024,1.885,0.953,1,1,0,,,,
FESU,R,124,1098,1098,2024,2024,1.791,1.023,1,1,0,,,,
FESU,R,124,1099,1099,2024,2024,2.414,1.894,1,1,0,,,,
FESU,R,124,1100,1100,2024,2024,1.185,2.32,1,1,0,,,,
FESU,R,124,1101,1101,2024,2024,1.232,2.357,1,1,0,,,,
FESU,R,124,1102,1102,2024,2024,1.008,2.43,1,1,0,,,,
FESU,O,125,1,125_orig22-1,2022,2024,1.362,1.723,1,3,1,18,,,
FESU,O,125,2,125_orig22-2,2022,2024,1.596,1.987,1,4,1,32,,,
FESU,O,125,8,125_orig22-8,2022,2024,2.17,1.639,1,5,1,40,,,
FESU,O,125,9,125_orig22-9,2022,2024,2.12,1.582,1,2,0,,,,
FESU,O,125,10,125_orig22-10,2022,2024,2.196,0.929,1,3,0,,,,
FESU,O,125,12,125_orig22-12,2022,2024,2.786,1.779,1,4,1,10,,,
FESU,O,125,13,125_orig22-13,2022,2024,2.374,1.704,1,5,2,21,37,,
FESU,R,125,12,125_12,2024,2024,2.729,2.428,1,1,0,,,,
FESU,R,125,13,13,2024,2024,2.453,2.151,1,1,0,,,,
FESU,R,125,14,14,2024,2024,2.109,2.131,1,1,0,,,,
FESU,R,125,15,15,2024,2024,1.779,1.925,1,1,0,,,,
FESU,R,125,16,16,2024,2024,1.703,1.824,1,1,0,,,,
FESU,R,125,17,17,2024,2024,1.582,1.789,1,1,0,,,,
FESU,R,125,18,18,2024,2024,1.591,1.765,1,1,0,,,,
FESU,R,125,19,19,2024,2024,1.594,1.769,1,1,0,,,,
FESU,R,125,20,20,2024,2024,1.587,1.762,1,1,0,,,,
FESU,R,125,21,21,2024,2024,1.592,1.754,1,1,0,,,,
FESU,O,126,1,126_orig22-1,2022,2024,1.385,1.587,1,2,1,38,,,
FESU,O,126,2,126_orig22-2,2022,2024,1.5,1.533,1,7,2,28,23,,
FESU,O,126,3,126_orig22-3,2022,2024,1.469,1.485,1,14,1,29,,,
FESU,O,126,6,126_orig22-6,2022,2024,0.737,1.911,1,12,3,12,22,15,
FESU,O,126,7,126_orig22-7,2022,2024,0.732,1.929,1,5,2,20,33,,
FESU,O,126,8,126_orig22-8,2022,2024,2.715,1.657,1,4,0,,,,
FESU,O,126,12,126_orig22-12,2022,2024,2.058,0.716,1,11,5,22,49,17,
FESU,O,126,13,126_orig22-13,2022,2024,2.044,0.646,1,3,2,31,18,,
FESU,R,126,351,351,2024,2024,2.158,1.931,1,1,0,,,,
FESU,R,126,352,352,2024,2024,1.718,2.323,1,1,0,,,,
FESU,R,126,353,353,2024,2024,1.696,2.272,1,1,0,,,,
FESU,R,126,354,354,2024,2024,1.699,2.267,1,1,0,,,,
FESU,R,126,355,355,2024,2024,1.591,2.741,1,1,0,,,,
FESU,R,126,356,356,2024,2024,1.585,2.257,1,1,0,,,,
FESU,R,126,357,357,2024,2024,1.559,2.336,1,1,0,,,,
FESU,R,126,358,358,2024,2024,1.531,2.182,1,1,0,,,,
FESU,R,126,359,359,2024,2024,1.538,2.194,1,1,0,,,,
FESU,R,126,360,360,2024,2024,1.533,2.22,1,1,0,,,,
FESU,R,126,361,361,2024,2024,1.795,2.17,1,1,0,,,,
FESU,R,126,362,362,2024,2024,1.755,1.605,1,1,0,,,,
FESU,R,126,363,363,2024,2024,1.71,1.58,1,1,0,,,,
FESU,R,126,364,364,2024,2024,1.765,1.552,1,1,0,,,,
FESU,R,126,365,365,2024,2024,1.755,1.53,1,1,0,,,,
FESU,R,126,366,366,2024,2024,1.662,1.548,1,1,0,,,,
FESU,R,126,367,367,2024,2024,1.548,1.613,1,1,0,,,,
FESU,R,126,368,368,2024,2024,1.561,1.537,1,1,0,,,,
FESU,R,126,369,369,2024,2024,1.627,1.514,1,1,0,,,,
FESU,R,126,370,370,2024,2024,1.883,1.725,1,1,0,,,,
FESU,O,127,1,127_orig22-1,2022,2024,0.872,1.481,1,6,1,3,,,
FESU,O,127,2,127_orig22-2,2022,2024,0.889,2.04,1,4,0,,,,
FESU,O,127,3,127_orig22-3,2022,2024,0.774,1.54,0,,,,,,
FESU,O,127,4,127_orig22-4,2022,2024,2.004,1.07,1,2,0,,,,
FESU,O,127,5,127_orig22-5,2022,2024,1.795,2.577,1,6,3,12,18,32,
FESU,O,127,6,127_orig22-6,2022,2024,0.538,2.01,0,,,,,,
FESU,O,127,7,127_orig22-7,2022,2024,2.145,2.439,1,5,1,41,,,
FESU,O,127,8,127_orig22-8,2022,2024,1.226,1.408,1,1,0,,,,
FESU,O,127,9,127_orig22-9,2022,2024,1.257,1.351,1,2,1,13,,,
FESU,O,127,10,127_orig22-10,2022,2024,1.587,1.822,1,4,2,9,15,,
FESU,O,127,12,127_orig22-12,2022,2024,2.148,1.832,1,11,6,19,7,23,
FESU,O,127,13,127_orig22-13,2022,2024,2.264,1.93,1,3,2,16,24,,
FESU,R,127,185,127_185,2024,2024,1.014,1.893,1,1,0,,,,
FESU,R,127,186,186,2024,2024,1.015,1.935,1,1,0,,,,
FESU,R,127,187,187,2024,2024,1.047,1.995,1,1,0,,,,
FESU,R,127,188,188,2024,2024,1.153,1.687,1,1,0,,,,
FESU,R,127,189,189,2024,2024,1.224,1.622,1,1,0,,,,
FESU,R,127,190,190,2024,2024,1.215,1.523,1,1,0,,,,
FESU,R,127,191,191,2024,2024,1.22,1.513,1,1,0,,,,
FESU,R,127,192,192,2024,2024,1.36,1.676,1,1,0,,,,
FESU,R,127,193,193,2024,2024,1.358,2.199,1,1,0,,,,
FESU,R,127,194,194,2024,2024,1.777,1.697,1,1,0,,,,
FESU,R,127,195,195,2024,2024,2.058,2.42,1,1,0,,,,
FESU,R,127,196,196,2024,2024,2.206,2.822,1,1,0,,,,
FESU,R,127,197,197,2024,2024,2.369,2.846,1,1,0,,,,
FESU,R,127,198,198,2024,2024,2.382,2.843,1,1,0,,,,
FESU,R,127,199,199,2024,2024,2.527,2.75,1,1,0,,,,
FESU,R,127,200,200,2024,2024,2.479,2.915,1,1,0,,,,
FESU,R,127,201,201,2024,2024,2.449,2.769,1,1,0,,,,
FESU,R,127,202,202,2024,2024,2.513,2.818,1,1,0,,,,
FESU,R,128,216,128_216,2018,2024,2.852,1.48,,,,,,,
FESU,O,128,1,128_orig22-1,2022,2024,2.231,0.634,1,4,0,,,,
FESU,O,128,2,128_orig22-2,2022,2024,0.809,2.225,1,6,5,24,29,26,
FESU,O,128,3,128_orig22-3,2022,2024,2.42,1.482,1,3,2,14,25,,
FESU,O,128,6,128_orig22-6,2022,2024,0.716,2.258,1,2,1,13,,,
FESU,O,128,7,128_orig22-7,2022,2024,1.583,1.218,0,,,,,,
FESU,O,128,8,128_orig22-8,2022,2024,1.85,1.749,1,3,0,,,,
FESU,O,128,9,128_orig22-9,2022,2024,1.965,1.103,1,3,0,,,,
FESU,O,128,11,128_orig22-11,2022,2024,1.45,2.6,1,6,1,16,,,
FESU,O,128,12,128_orig22-12,2022,2024,2.081,1.131,1,3,0,,,,
FESU,O,128,13,128_orig22-13,2022,2024,1.521,2.669,1,10,5,17,19,23,
FESU,R,128,217,128_217,2024,2024,2.469,2.981,1,1,0,,,,
FESU,R,128,218,218,2024,2024,2.674,3.007,1,1,0,,,,
FESU,R,128,219,219,2024,2024,2.707,3.01,1,1,0,,,,
FESU,R,128,220,220,2024,2024,2.602,2.971,1,1,0,,,,
FESU,R,128,221,221,2024,2024,2.385,2.675,1,1,0,,,,
FESU,R,128,222,222,2024,2024,2.553,2.584,1,1,0,,,,
FESU,R,128,223,223,2024,2024,2.488,2.527,1,1,0,,,,
FESU,R,128,224,224,2024,2024,2.42,2.524,1,1,0,,,,
FESU,R,128,225,225,2024,2024,2.399,2.509,1,1,0,,,,
FESU,R,128,226,226,2024,2024,2.422,2.532,1,1,0,,,,
