species,origin,plot,pos,id,birth_year,observation_year,distance_A,distance_B,survival,size_tillers,flowering_tillers,spikelets_A,spikelets_B,spikelets_C,notes
FESU,R,126,,397,2025,2025,1.114,1.491,1,1,0,,,,
FESU,R,126,,398,2025,2025,1.33,1.231,1,1,0,,,,
FESU,R,126,,399,2025,2025,1.33,1.231,1,1,0,,,,
FESU,R,126,,400,2025,2025,1.33,1.231,1,1,0,,,,
FESU,R,126,,401,2025,2025,1.33,1.231,1,1,0,,,,
FESU,R,126,,402,2025,2025,1.175,1.569,1,1,0,,,,
FESU,R,126,,403,2025,2025,1.175,1.569,1,1,0,,,,
FESU,R,126,,404,2025,2025,1.175,1.569,1,1,0,,,,
FESU,R,126,,405,2025,2025,1.152,1.554,1,1,0,,,,
FESU,R,126,,406,2025,2025,1.125,1.615,1,1,0,,,,
FESU,R,126,,407,2025,2025,1.038,1.598,1,1,0,,,,
FESU,R,126,,408,2025,2025,1.394,1.116,1,1,0,,,,
FESU,R,126,,409,2025,2025,1.394,1.116,1,1,0,,,,
FESU,R,126,,410,2025,2025,1.394,1.116,1,1,0,,,,
FESU,R,126,,411,2025,2025,0.987,1.632,1,1,0,,,,
FESU,R,126,,412,2025,2025,0.987,1.632,1,1,0,,,,
FESU,R,126,,413,2025,2025,0.987,1.632,1,1,0,,,,
FESU,R,126,,414,,2025,0.435,2.341,1,1,0,,,,older plants
FESU,R,126,,415,,2025,0.435,2.341,1,1,0,,,,older plants
FESU,O,127,1,127_orig22-1,2022,2025,0.872,1.481,0,,,,,,
FESU,O,127,2,127_orig22-2,2022,2025,0.889,2.04,0,,,,,,
FESU,O,127,4,127_orig22-4,2022,2025,2.004,1.07,0,,,,,,
FESU,O,127,5,127_orig22-5,2022,2025,1.795,2.577,0,,,,,,
FESU,O,127,7,127_orig22-7,2022,2025,2.145,2.439,0,,,,,,
FESU,O,127,8,127_orig22-8,2022,2025,1.226,1.408,0,,,,,,
FESU,O,127,9,127_orig22-9,2022,2025,1.257,1.351,0,,,,,,
FESU,O,127,10,127_orig22-10,2022,2025,1.587,1.822,0,,,,,,
FESU,O,127,12,127_orig22-12,2022,2025,2.148,1.832,0,,,,,,
FESU,O,127,13,127_orig22-13,2022,2025,2.264,1.93,0,,,,,,
FESU,R,127,185,127_185,2024,2025,1.014,1.893,0,,,,,,
FESU,,127,,186,2024,2025,1.015,1.935,0,,,,,,
FESU,,127,,187,2024,2025,1.047,1.995,0,,,,,,
FESU,,127,,188,2024,2025,1.153,1.687,0,,,,,,
FESU,,127,,189,2024,2025,1.224,1.622,0,,,,,,
FESU,,127,,190,2024,2025,1.215,1.523,0,,,,,,
FESU,,127,,191,2024,2025,1.22,1.513,0,,,,,,
FESU,,127,,192,2024,2025,1.36,1.676,0,,,,,,
FESU,,127,,193,2024,2025,1.358,2.199,0,,,,,,
FESU,,127,,194,2024,2025,1.777,1.697,0,,,,,,
FESU,,127,,195,2024,2025,2.058,2.42,0,,,,,,
FESU,,127,,196,2024,2025,2.206,2.822,0,,,,,,
FESU,,127,,197,2024,2025,2.369,2.846,,,,,,,TNF
FESU,,127,,198,2024,2025,2.241,0.789,1,1,0,,,,B distances from previous year were wrong
FESU,,127,,199,2024,2025,2.241,0.789,0,,,,,,B distances from previous year were wrong
FESU,,127,,200,2024,2025,2.241,0.789,1,2,0,,,,B distances from previous year were wrong
FESU,,127,,201,2024,2025,2.241,0.789,1,1,0,,,,B distances from previous year were wrong
FESU,,127,,202,2024,2025,2.241,0.789,0,,,,,,B distances from previous year were wrong
FESU,R,127,,203,2025,2025,2.23,1.884,1,1,0,,,,
FESU,R,127,,204,2025,2025,1.986,1.953,1,1,0,,,,
FESU,R,127,,205,2025,2025,1.727,0.726,1,1,0,,,,
FESU,R,127,,206,2025,2025,1.789,0.781,1,1,0,,,,
FESU,R,127,,207,2025,2025,1.547,1.09,1,1,0,,,,
FESU,R,127,,208,2025,2025,1.594,1.29,1,1,0,,,,
FESU,R,127,,209,2025,2025,1.21,1.581,1,1,0,,,,
FESU,R,127,,210,2025,2025,1.46,1.713,1,1,0,,,,
FESU,R,127,,211,2025,2025,1.407,1.777,1,1,0,,,,
FESU,R,127,,212,2025,2025,0.905,1.587,1,1,0,,,,
FESU,R,127,,213,2025,2025,0.435,2.034,1,1,0,,,,
FESU,R,127,,214,2025,2025,1.688,2.294,1,1,0,,,,
FESU,R,127,,215,2025,2025,2.461,0.46,1,1,0,,,,
FESU,R,127,,216,,2025,2.241,0.789,1,2,0,,,,"older than 2025, possibly the missing ID 197"
FESU,O,128,1,128_orig22-1,2022,2025,2.231,0.634,0,,,,,,
FESU,O,128,2,128_orig22-2,2022,2025,0.809,2.225,0,,,,,,
FESU,O,128,3,128_orig22-3,2022,2025,2.42,1.482,,,,,,,TNF
FESU,O,128,6,128_orig22-6,2022,2025,0.716,2.258,1,1,0,,,,
FESU,O,128,8,128_orig22-8,2022,2025,1.85,1.749,0,,,,,,
FESU,O,128,9,128_orig22-9,2022,2025,1.965,1.103,1,1,1,21,,,
FESU,O,128,11,128_orig22-11,2022,2025,1.45,2.6,0,,,,,,
FESU,O,128,12,128_orig22-12,2022,2025,2.081,1.131,1,2,1,22,,,
FESU,O,128,13,128_orig22-13,2022,2025,1.521,2.669,1,1,0,,,,
FESU,R,128,217,128_217,2024,2025,2.469,2.981,,,,,,,TNF
FESU,,128,,218,2024,2025,2.674,3.007,,,,,,,TNF
FESU,,128,,219,2024,2025,2.707,3.01,0,,,,,,
FESU,,128,,220,2024,2025,2.602,2.971,0,,,,,,
FESU,,128,,221,2024,2025,2.385,2.675,0,,,,,,
FESU,,128,,222,2024,2025,2.553,2.584,0,,,,,,
FESU,,128,,223,2024,2025,2.488,2.527,0,,,,,,
FESU,,128,,224,2024,2025,2.42,2.524,0,,,,,,
FESU,,128,,225,2024,2025,2.399,2.509,0,,,,,,
FESU,,128,,226,2024,2025,2.422,2.532,1,1,0,,,,
FESU,,128,,227,2024,2025,2.408,2.519,0,,,,,,
FESU,,128,,228,2024,2025,2.526,2.541,1,1,0,,,,
FESU,,128,,229,2024,2025,2.477,2.368,0,,,,,,
FESU,,128,,230,2024,2025,2.323,2.475,0,,,,,,
FESU,,128,,231,2024,2025,2.312,2.261,0,,,,,,
FESU,,128,,232,2024,2025,2.264,2.427,0,,,,,,
FESU,,128,,233,2024,2025,2.226,2.385,0,,,,,,
FESU,,128,,234,2024,2025,2.242,2.477,0,,,,,,
FESU,,128,,235,2024,2025,2.245,2.536,0,,,,,,
FESU,,128,,236,2024,2025,2.204,2.463,0,,,,,,
FESU,,128,,237,2024,2025,1.897,1.679,0,,,,,,
FESU,,128,,238,2024,2025,1.865,1.562,0,,,,,,
FESU,,128,,239,2024,2025,1.866,1.565,0,,,,,,
FESU,,128,,240,2024,2025,1.77,1.572,0,,,,,,
FESU,,128,,241,2024,2025,1.603,1.808,1,1,0,,,,
FESU,,128,,242,2024,2025,1.502,1.75,0,,,,,,
FESU,,128,,243,2024,2025,1.271,1.533,0,,,,,,
FESU,,128,,244,2024,2025,1.267,1.238,0,,,,,,
FESU,,128,,245,2024,2025,0.747,1.889,0,,,,,,
FESU,,128,,246,2024,2025,1.519,0.499,1,1,0,,,,
FESU,,128,,247,2024,2025,1.377,0.696,0,,,,,,
FESU,R,128,,248,2025,2025,2.515,1.236,1,1,0,,,,
FESU,R,128,,249,2025,2025,2.541,1.412,1,1,0,,,,
FESU,R,128,,250,2025,2025,2.535,1.389,1,1,0,,,,
FESU,R,128,,251,2025,2025,2.73,1.537,1,1,0,,,,
FESU,R,128,,252,2025,2025,2.854,1.408,1,1,0,,,,
FESU,R,128,,253,2025,2025,2.435,1.801,1,1,0,,,,
FESU,R,128,,254,2025,2025,2.272,1.917,1,1,0,,,,
FESU,R,128,,255,2025,2025,1.386,1.284,1,1,0,,,,
FESU,R,128,,256,2025,2025,1.113,1.658,1,1,0,,,,
FESU,R,128,,257,2025,2025,1.187,1.823,1,1,0,,,,
FESU,R,128,,258,2025,2025,1.187,1.823,1,1,0,,,,
FESU,R,128,,259,2025,2025,1.187,1.823,1,1,0,,,,
FESU,R,128,,260,2025,2025,1.214,1.812,1,1,0,,,,
FESU,R,128,,261,2025,2025,1.165,1.904,1,1,0,,,,
FESU,R,128,,262,2025,2025,1.165,1.904,1,1,0,,,,
FESU,R,128,,263,2025,2025,2.016,2.482,1,1,0,,,,
FESU,R,128,,264,2025,2025,2.016,2.482,1,1,0,,,,
FESU,R,128,,265,2025,2025,2.051,2.571,1,1,0,,,,
FESU,R,128,,266,2025,2025,1.931,2.682,1,1,0,,,,
FESU,R,128,,267,2025,2025,1.836,2.679,1,1,0,,,,
FESU,R,128,,268,2025,2025,1.836,2.679,1,1,0,,,,
FESU,R,128,,269,2025,2025,1.836,2.679,1,1,0,,,,
FESU,R,128,,270,2025,2025,1.753,2.594,1,1,0,,,,
FESU,R,128,,271,2025,2025,1.637,2.823,1,1,0,,,,
FESU,R,128,,272,2025,2025,1.637,2.823,1,1,0,,,,
FESU,R,128,,273,2025,2025,1.637,2.823,1,1,0,,,,
FESU,R,128,,274,2025,2025,1.637,2.823,1,1,0,,,,
FESU,R,128,,275,2025,2025,1.56,2.531,1,1,0,,,,
FESU,R,128,,276,2025,2025,1.232,2.171,1,1,0,,,,
FESU,R,128,,277,2025,2025,1.505,1.663,1,1,0,,,,
FESU,R,128,,278,2025,2025,1.499,1.617,1,1,0,,,,
FESU,R,128,,279,2025,2025,1.499,1.617,1,1,0,,,,
FESU,R,128,,280,2025,2025,1.499,1.617,1,1,0,,,,
FESU,R,128,,281,2025,2025,1.442,1.719,1,1,0,,,,
FESU,R,128,,282,,2025,1.477,1.474,1,3,1,32,,,older than 2025
FESU,R,128,,283,2025,2025,1.941,2.606,1,1,0,,,,
FESU,R,128,,284,2025,2025,0.55,2.216,1,1,0,,,,
FESU,R,128,,285,,2025,1.818,2.013,1,2,0,,,,older than 2025
FESU,R,128,,286,2025,2025,1.929,1.981,1,1,0,,,,
FESU,R,128,,287,2025,2025,0.833,2.285,1,1,0,,,,
FESU,O,129,1,129_orig22-1,2022,2025,0.905,1.701,,,,,,,TNF
FESU,O,129,2,129_orig22-2,2022,2025,1.43,1.925,0,,,,,,
FESU,O,129,8,129_orig22-8,2022,2025,0.856,2.135,0,,,,,,
FESU,O,129,9,129_orig22-9,2022,2025,1.581,3.552,0,,,,,,
FESU,O,129,10,129_orig22-10,2022,2025,1.636,2.602,0,,,,,,
FESU,O,129,11,129_orig22-11,2022,2025,1.826,0.878,0,,,,,,
FESU,O,129,12,129_orig22-12,2022,2025,1.786,0.946,0,,,,,,
FESU,,129,,85,2024,2025,0.383,1.719,1,1,0,,,,
FESU,,129,,86,2024,2025,0.418,1.669,0,,,,,,
FESU,,129,,87,2024,2025,0.423,1.708,1,1,0,,,,
FESU,,129,,88,2024,2025,0.411,1.687,1,1,0,,,,
FESU,,129,,89,2024,2025,0.434,1.692,1,1,0,,,,
FESU,,129,,90,2024,2025,0.448,1.684,1,1,0,,,,
FESU,,129,,91,2024,2025,0.459,1.674,0,,,,,,
FESU,,129,,92,2024,2025,0.543,1.669,1,1,0,,,,
FESU,,129,,93,2024,2025,0.621,1.652,1,1,0,,,,
FESU,,129,,94,2024,2025,0.429,1.76,0,,,,,,
FESU,,129,,95,2024,2025,0.432,2.06,0,,,,,,
FESU,,129,,96,2024,2025,0.49,2.047,0,,,,,,
FESU,,129,,97,2024,2025,0.511,2.112,0,,,,,,
FESU,,129,,98,2024,2025,0.542,1.947,0,,,,,,
FESU,,129,,99,2024,2025,0.558,2.02,0,,,,,,
FESU,,129,,100,2024,2025,0.561,2.024,0,,,,,,
FESU,,129,,101,2024,2025,0.603,1.952,0,,,,,,
FESU,,129,,102,2024,2025,0.624,1.953,0,,,,,,
FESU,,129,,103,2024,2025,0.57,1.784,1,1,0,,,,
FESU,,129,,104,2024,2025,0.643,1.81,1,1,0,,,,
FESU,,129,,105,2024,2025,0.726,1.85,0,,,,,,
FESU,,129,,106,2024,2025,0.853,1.85,1,1,0,,,,
FESU,,129,,107,2024,2025,0.862,1.873,0,,,,,,
FESU,,129,,108,2024,2025,1.338,2.358,0,,,,,,
FESU,,129,,109,2024,2025,1.292,2.306,0,,,,,,
FESU,,129,,110,2024,2025,1.334,2.294,0,,,,,,
FESU,,129,,111,2024,2025,1.331,2.288,0,,,,,,
FESU,,129,,112,2024,2025,2.35,2.41,0,,,,,,
FESU,,129,,113,2024,2025,1.719,1.8,0,,,,,,
FESU,,129,,114,2024,2025,1.384,1.08,1,2,0,,,,
FESU,,129,,115,2024,2025,1.348,1.017,0,,,,,,
FESU,,129,,116,2024,2025,1.101,1.293,0,,,,,,
FESU,,129,,117,2024,2025,1.017,1.293,1,1,0,,,,
FESU,,129,,118,2024,2025,0.984,1.3,0,,,,,,
FESU,,129,,119,2024,2025,0.993,1.266,0,,,,,,
FESU,,129,,120,2024,2025,1.04,1.204,0,,,,,,
FESU,,129,,121,2024,2025,1.075,1.204,0,,,,,,
FESU,,129,,122,2024,2025,1.099,1.206,0,,,,,,
FESU,,129,,123,2024,2025,1.177,1.92,0,,,,,,
FESU,,129,,124,2024,2025,1.686,0.546,0,,,,,,
FESU,,129,,125,2024,2025,1.656,0.587,0,,,,,,
FESU,,129,,126,2024,2025,1.709,0.597,0,,,,,,
FESU,,129,,127,2024,2025,1.737,0.597,0,,,,,,
FESU,R,129,,128,,2025,2.804,1.64,1,2,0,,,,outside plot
FESU,R,129,,129,2025,2025,2.005,1.565,1,1,0,,,,
FESU,R,129,,130,2025,2025,1.912,1.617,1,1,0,,,,
FESU,R,129,,131,2025,2025,1.532,1.886,1,1,0,,,,
FESU,R,129,,132,2025,2025,1.502,2.913,1,1,0,,,,
FESU,R,129,,133,2025,2025,1.786,3.011,1,1,0,,,,
FESU,R,129,,134,2025,2025,1.363,2.214,1,1,0,,,,
FESU,R,129,,135,2025,2025,0.907,2.547,1,1,0,,,,
FESU,R,129,,136,2025,2025,0.86,2.222,1,1,0,,,,
FESU,R,129,,137,2025,2025,0.86,2.222,1,1,0,,,,
FESU,R,129,,138,2025,2025,0.86,2.222,1,1,0,,,,
FESU,R,129,,139,2025,2025,0.86,2.222,1,1,0,,,,
FESU,R,129,,140,2025,2025,0.604,2.251,1,1,0,,,,
FESU,R,129,,141,2025,2025,0.604,2.251,1,1,0,,,,
FESU,R,129,,142,2025,2025,0.541,2.206,1,1,0,,,,
FESU,R,129,,143,2025,2025,0.535,2.378,1,1,0,,,,
FESU,R,129,,144,2025,2025,0.475,2.428,1,1,0,,,,
FESU,R,129,,145,2025,2025,0.271,2.392,1,1,0,,,,
FESU,R,129,,146,2025,2025,0.623,1.98,1,1,0,,,,
FESU,R,129,,147,2025,2025,0.721,1.91,1,1,0,,,,
FESU,R,129,,148,2025,2025,1.239,1.407,1,1,0,,,,
FESU,R,129,,149,2025,2025,1.342,1.357,1,1,0,,,,
FESU,O,130,2,130_orig22-2,2022,2025,1.272,2.181,0,,,,,,
FESU,O,130,5,130_orig22-5,2022,2025,2.044,0.665,1,11,4,16,23,36,
FESU,O,130,8,130_orig22-8,2022,2025,1.795,1.89,0,,,,,,
FESU,O,130,11,130_orig22-11,2022,2025,1.607,1.215,1,9,2,21,35,,
FESU,O,130,12,130_orig22-12,2022,2025,0.77,1.82,0,,,,,,
FESU,R,130,275,130_275,2024,2025,1.865,1.906,0,,,,,,
FESU,,130,,276,2024,2025,1.953,2.013,0,,,,,,
FESU,,130,,277,2024,2025,1.927,2.322,0,,,,,,
FESU,,130,,278,2024,2025,1.771,2.257,1,1,0,,,,
FESU,,130,,279,2024,2025,1.764,2.291,0,,,,,,
FESU,,130,,280,2024,2025,1.661,2.258,0,,,,,,
FESU,,130,,281,2024,2025,2.007,1.958,0,,,,,,
FESU,,130,,282,2024,2025,0.796,1.784,0,,,,,,
FESU,,130,,283,2024,2025,0.799,1.345,0,,,,,,
FESU,,130,,284,2024,2025,0.918,1.273,0,,,,,,
FESU,,130,,285,2024,2025,0.713,1.406,1,1,0,,,,
FESU,,130,,286,2024,2025,0.728,1.278,0,,,,,,
FESU,,130,,287,2024,2025,0.687,1.476,1,1,0,,,,
FESU,,130,,288,2024,2025,0.649,1.402,0,,,,,,
FESU,,130,,289,2024,2025,0.609,1.551,0,,,,,,
FESU,,130,,290,2024,2025,0.581,1.612,1,1,0,,,,
FESU,,130,,291,2024,2025,0.568,1.551,0,,,,,,
FESU,,130,,292,2024,2025,0.435,1.468,0,,,,,,
FESU,,130,,293,2024,2025,0.488,1.533,0,,,,,,
FESU,,130,,294,2024,2025,0.492,1.467,1,1,0,,,,
FESU,,130,,295,2024,2025,0.53,1.63,0,,,,,,
FESU,,130,,296,2024,2025,0.494,1.699,0,,,,,,
FESU,,130,,297,2024,2025,1.295,1.947,1,2,0,,,,
FESU,,130,,298,2024,2025,1.28,1.891,1,1,0,,,,
FESU,,130,,299,2024,2025,1.334,1.924,0,,,,,,
FESU,,130,,300,2024,2025,1.285,1.861,0,,,,,,
FESU,,130,,301,2024,2025,1.415,1.912,0,,,,,,
FESU,,130,,302,2024,2025,1.341,1.834,0,,,,,,
FESU,,130,,303,2024,2025,1.239,1.731,0,,,,,,
FESU,,130,,304,2024,2025,1.15,1.686,0,,,,,,
FESU,,130,,305,2024,2025,1.161,1.608,0,,,,,,
FESU,,130,,306,2024,2025,1.18,1.507,0,,,,,,
FESU,,130,,307,2024,2025,1.158,1.506,,,,,,,TNF
FESU,,130,,308,2024,2025,1.033,1.724,0,,,,,,
FESU,,130,,309,2024,2025,0.976,1.754,0,,,,,,
FESU,,130,,310,2024,2025,0.875,1.57,0,,,,,,
FESU,,130,,311,2024,2025,0.937,1.586,0,,,,,,
FESU,,130,,312,2024,2025,0.971,1.523,0,,,,,,
FESU,,130,,313,2024,2025,0.917,1.449,0,,,,,,
FESU,,130,,314,2024,2025,0.835,1.49,0,,,,,,
FESU,,130,,315,2024,2025,0.769,1.49,0,,,,,,
FESU,,130,,316,2024,2025,0.718,1.481,0,,,,,,
FESU,,130,,317,2024,2025,0.762,1.647,0,,,,,,
FESU,,130,,318,2024,2025,0.473,1.796,0,,,,,,
FESU,,130,,319,2024,2025,0.498,1.768,0,,,,,,
FESU,,130,,320,2024,2025,0.455,1.73,0,,,,,,
FESU,,130,,321,2024,2025,0.54,1.682,,,,,,,loose tag
FESU,,130,,322,2024,2025,0.532,1.669,0,,,,,,
FESU,,130,,323,2024,2025,0.616,1.488,0,,,,,,
FESU,,130,,324,2024,2025,0.625,1.462,0,,,,,,
FESU,,130,,325,2024,2025,0.813,1.383,0,,,,,,
FESU,,130,,326,2024,2025,0.613,1.365,0,,,,,,
FESU,,130,,327,2024,2025,0.675,1.359,0,,,,,,
FESU,,130,,328,2024,2025,0.615,1.368,0,,,,,,
FESU,,130,,329,2024,2025,0.523,1.418,0,,,,,,
FESU,,130,,330,2024,2025,0.699,1.221,0,,,,,,
FESU,,130,,331,2024,2025,0.712,1.289,0,,,,,,
FESU,,130,,332,2024,2025,0.881,1.15,0,,,,,,
FESU,,130,,333,2024,2025,0.772,1.175,0,,,,,,
FESU,,130,,334,2024,2025,0.938,1.188,0,,,,,,
FESU,,130,,335,2024,2025,0.937,1.204,0,,,,,,
FESU,R,130,,336,2025,2025,1.173,1.301,1,1,0,,,,
FESU,R,130,,337,2025,2025,1.586,0.914,1,1,0,,,,
FESU,R,130,,338,2025,2025,1.75,1.316,1,1,0,,,,
FESU,R,130,,339,2025,2025,1.787,1.181,1,1,0,,,,
FESU,R,130,,340,2025,2025,2.319,0.887,1,1,0,,,,
FESU,R,130,,341,2025,2025,2.433,0.949,1,1,0,,,,
FESU,R,130,,342,2025,2025,2.226,1.033,1,1,0,,,,
FESU,R,130,,343,2025,2025,1.679,1.126,1,1,0,,,,
FESU,R,130,,344,2025,2025,1.679,1.126,1,1,0,,,,
FESU,R,130,,345,2025,2025,1.679,1.126,1,1,0,,,,
FESU,R,130,,346,2025,2025,1.567,1.323,1,1,0,,,,
FESU,R,130,,347,2025,2025,1.567,1.323,1,1,0,,,,
FESU,R,130,,348,2025,2025,1.567,1.323,1,1,0,,,,
FESU,R,130,,349,2025,2025,1.331,1.459,1,1,0,,,,
FESU,R,130,,350,2025,2025,1.244,1.405,1,1,0,,,,
FESU,R,130,,351,2025,2025,1.405,1.477,1,1,0,,,,
FESU,R,130,,352,2025,2025,1.098,1.777,1,1,0,,,,
FESU,R,130,,353,2025,2025,1.098,1.81,1,1,0,,,,
FESU,R,130,,354,2025,2025,1.018,1.91,1,1,0,,,,
FESU,R,130,,355,2025,2025,1.104,2.094,1,1,0,,,,"2 plants, not 2 different tillers"
FESU,R,130,,356,2025,2025,1.491,2.123,1,1,0,,,,
FESU,R,130,,357,2025,2025,1.66,1.835,1,1,0,,,,
FESU,R,130,,358,2025,2025,1.376,1.723,1,1,0,,,,
FESU,R,130,,359,,2025,1.888,2.248,1,1,0,,,,older plant
FESU,R,130,,360,2025,2025,0.588,2.268,1,1,0,,,,
FESU,R,130,,361,2025,2025,0.708,2.076,1,1,0,,,,
FESU,R,130,,362,2025,2025,0.615,2.091,1,1,0,,,,
FESU,R,130,,363,,2025,0.543,2.046,1,1,0,,,,older plant
FESU,R,130,,364,,2025,1.694,0.951,1,1,0,,,,older plant
